"","hostile_online","hostile_offline","ders","part_online","part_offline","hostile_online_1","hostile_online_2","hostile_online_3","hostile_online_4","hostile_online_5","hostile_online_6","hostile_online_7","hostile_online_8","hostile_offline_1","hostile_offline_2","hostile_offline_3","hostile_offline_4","hostile_offline_5","hostile_offline_6","hostile_offline_7","hostile_offline_8","sdrt1","sdrt2","sdrt3","sdrt4","sdrt5","sdrt6","sdrt7","sdrt8","sdrt9","sdrt10","sdrt11","sdrt12","sdrt13","sdrt14","aggression1","aggression2","aggression3","aggression4","aggression5","aggression6","aggression7","aggression8","aggression9","aggression10","aggression11","aggression12","aggression","sdrt","pid","talk_online_1","talk_online_2","talk_online_3","talk_online_4","talk_online_5","talk_offline_1","talk_offline_2","talk_offline_3","talk_offline_4","talk_offline_5","talk_online","talk_offline","female","age","ID","highered","income","white","online_first"
"176",0,0,0.541666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0.166666666666667,0,0,1,0,1,0,0,0,1,0.833333333333333,0.666666666666667,0,0.5,0.5,0,0.375,0.107142857142857,1,0.166666666666667,0,0.166666666666667,1,0.5,0,0,0,0,0,0.366666666666667,0,1,50,"176",0,0.333333333333333,1,"1"
"177",NA,0.1875,0.430555555555556,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.166666666666667,0.166666666666667,0.666666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.833333333333333,0.333333333333333,0,0.333333333333333,0.166666666666667,0.666666666666667,0.25,0.0476190476190476,0,NA,NA,NA,NA,NA,0.333333333333333,0,0,0.5,0.166666666666667,NA,0.2,1,55,"177",0,0.666666666666667,1,"0"
"178",0.166666666666667,NA,0.194444444444444,0,1,0,1,0.166666666666667,0,0.166666666666667,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0.5,0,0,0.333333333333333,0.833333333333333,0.333333333333333,0.166666666666667,0,0.166666666666667,0.833333333333333,0.833333333333333,0,0.333333333333333,0,0,0.319444444444444,0.0833333333333333,0,0.666666666666667,0,0.166666666666667,1,0.166666666666667,NA,NA,NA,NA,NA,0.4,NA,1,55,"178",0,0.0666666666666667,1,"1"
"179",0.0833333333333333,NA,0.402777777777778,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.166666666666667,0.833333333333333,0.5,0.5,0.166666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.166666666666667,0.833333333333333,0.5,0,0.166666666666667,0.333333333333333,0,0.5,0.666666666666667,0.666666666666667,0.833333333333333,1,0.833333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0.166666666666667,0.569444444444445,0.464285714285714,0.166666666666667,0.5,0,0,0.333333333333333,0.5,NA,NA,NA,NA,NA,0.266666666666667,NA,1,60,"179",1,0.0666666666666667,0,"1"
"180",0.0625,NA,0.388888888888889,0,0.5,0,0.333333333333333,0.166666666666667,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.166666666666667,0,0,0,0,0.333333333333333,1,0,0.5,0.5,0,0,0.5,0.333333333333333,0.666666666666667,0.166666666666667,0,0.333333333333333,1,0.333333333333333,0.833333333333333,0.666666666666667,0.166666666666667,0.333333333333333,0,0.402777777777778,0.214285714285714,1,0,0,0,0.5,0.5,NA,NA,NA,NA,NA,0.2,NA,0,60,"180",0,0.6,1,"0"
"181",0.0208333333333333,NA,0.194444444444444,0,0.5,0,0,0,0.166666666666667,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.333333333333333,0.166666666666667,0,0,0,0,0.5,0,0.166666666666667,0,0.5,0.166666666666667,0.5,0.833333333333333,0.5,0.166666666666667,0.333333333333333,0.5,0.5,0.347222222222222,0.0714285714285714,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,NA,NA,NA,NA,NA,0.133333333333333,NA,1,25,"181",1,0.133333333333333,0,"1"
"182",0.333333333333333,0.333333333333333,0.430555555555556,0.5,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.5,0.5,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.5,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.166666666666667,0.5,0.166666666666667,0.333333333333333,0.5,0.5,0.402777777777778,0.476190476190476,0,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0,35,"182",1,0.466666666666667,1,"0"
"183",0.479166666666667,0.4375,0.625,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.5,0.333333333333333,0.166666666666667,0,0.166666666666667,0.833333333333333,0.666666666666667,0.5,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.666666666666667,1,0.333333333333333,1,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.583333333333333,0.416666666666667,0.333333333333333,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.5,0.166666666666667,0.166666666666667,0.833333333333333,0.666666666666667,0.166666666666667,0.566666666666667,0.4,0,45,"183",0,0.4,1,"0"
"184",0.0416666666666667,NA,0.388888888888889,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0.666666666666667,0,0.166666666666667,0.166666666666667,0,0,0.5,0,0.833333333333333,0.5,0.5,1,0.666666666666667,0.166666666666667,0.375,0.119047619047619,0.833333333333333,0.333333333333333,0,0.166666666666667,0.333333333333333,0,NA,NA,NA,NA,NA,0.166666666666667,NA,1,40,"184",1,0.2,1,"1"
"185",NA,NA,0.0833333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,0,0,0,0,1,0.5,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0.416666666666667,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35,"185",1,0,0,"0"
"186",0.145833333333333,0.125,0.305555555555556,0.333333333333333,0.5,0.5,0.333333333333333,0,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,1,0.166666666666667,0.833333333333333,0.569444444444445,0.166666666666667,0,0.333333333333333,0,0,0.333333333333333,0.166666666666667,0.333333333333333,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,1,45,"186",0,0,1,"0"
"187",0.0625,0.0208333333333333,0.375,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0.833333333333333,0.833333333333333,0.5,0.333333333333333,0.666666666666667,0,0.666666666666667,0.5,1,0,1,0.5,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.666666666666667,0,0,1,0.5,0.333333333333333,0.25,0.523809523809524,0,0.166666666666667,0,0.5,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.266666666666667,0.1,1,45,"187",0,0.2,1,"0"
"188",0.208333333333333,0.1875,0.541666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0,0,0,0,0.666666666666667,0.166666666666667,0,0.666666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.5,1,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.333333333333333,0.833333333333333,0.5,0.833333333333333,0.666666666666667,0.5,0.535714285714286,0,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.233333333333333,0.233333333333333,1,40,"188",0,0,1,"1"
"189",0.3125,0.270833333333333,0.416666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.166666666666667,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.5,0.166666666666667,0.666666666666667,0.388888888888889,0.523809523809524,0,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.3,0.133333333333333,1,35,"189",1,0.666666666666667,1,"0"
"190",0.291666666666667,0.291666666666667,0.430555555555556,1,0.666666666666667,0,0.5,0,0.5,0.166666666666667,0.333333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0.166666666666667,0.333333333333333,1,0,0.166666666666667,0.166666666666667,0.5,0.166666666666667,1,0.666666666666667,0.333333333333333,0.5,0,1,0,1,0.166666666666667,1,0,0.166666666666667,1,0,0.5,0,0,0,0.5,0,0.277777777777778,0.464285714285714,0.5,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.666666666666667,0.266666666666667,0.466666666666667,0,35,"190",1,0.4,1,"0"
"191",0.875,0.791666666666667,0.708333333333333,1,0.833333333333333,1,1,0.833333333333333,0.833333333333333,1,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.333333333333333,0.833333333333333,0.666666666666667,1,1,0.833333333333333,0.166666666666667,0.333333333333333,1,0.833333333333333,1,0.166666666666667,1,0,0.833333333333333,0,1,0.833333333333333,1,1,1,0.833333333333333,1,0.833333333333333,0.666666666666667,0.666666666666667,0.805555555555555,0.654761904761905,0.166666666666667,0.833333333333333,0.833333333333333,1,1,0.833333333333333,1,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.9,0.8,1,25,"191",1,0.266666666666667,0,"1"
"192",0.8125,NA,0.694444444444445,0,0.333333333333333,1,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0,0.666666666666667,0.5,0.666666666666667,0.5,0.833333333333333,0.333333333333333,0.333333333333333,0.833333333333333,1,0.833333333333333,0.166666666666667,0.833333333333333,0.333333333333333,0.833333333333333,0.166666666666667,1,1,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.5,0.722222222222222,0.559523809523809,1,0.666666666666667,0.5,0.666666666666667,0.833333333333333,0.833333333333333,NA,NA,NA,NA,NA,0.7,NA,0,30,"192",1,0.733333333333333,1,"1"
"193",0.333333333333333,NA,0.583333333333333,0,0.333333333333333,0,1,0,0,0.666666666666667,0,0.833333333333333,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0,0.5,0.333333333333333,1,0.666666666666667,1,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,1,0,0.666666666666667,1,0.666666666666667,0.833333333333333,0.833333333333333,0,1,1,1,0.680555555555555,0.571428571428572,0.833333333333333,0.666666666666667,0,1,0.666666666666667,0.5,NA,NA,NA,NA,NA,0.566666666666667,NA,0,35,"193",1,0.6,1,"0"
"194",0.479166666666667,0.3125,0.375,0.333333333333333,0.5,0.5,0.666666666666667,0.166666666666667,0.833333333333333,1,0,0,0.666666666666667,0.833333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0,1,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0.333333333333333,0,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0,0.5,0,0.5,0.666666666666667,0,0.333333333333333,1,0.666666666666667,0.166666666666667,0.5,0.430555555555556,0.369047619047619,1,0.333333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.5,0.5,0.6,0.566666666666667,0,35,"194",1,0.533333333333333,1,"0"
"195",0.354166666666667,0.416666666666667,0.236111111111111,0.666666666666667,0.166666666666667,0,0.833333333333333,0.5,0,0.666666666666667,0.333333333333333,0,0.5,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.833333333333333,0.333333333333333,0,0.333333333333333,0,1,0.666666666666667,0.333333333333333,0.833333333333333,0,0.5,0.833333333333333,0,1,1,0.333333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0,0,0.166666666666667,0.5,0.5,0,0.166666666666667,0.833333333333333,0,1,0.347222222222222,0.523809523809524,0.833333333333333,0.166666666666667,0,1,0.5,0.666666666666667,0.166666666666667,0.833333333333333,0,1,0.166666666666667,0.466666666666667,0.433333333333333,0,30,"195",1,0.533333333333333,1,"1"
"196",NA,NA,0.583333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.666666666666667,0.666666666666667,0.5,0,0,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.5,0.333333333333333,1,0.833333333333333,0.333333333333333,0,0.333333333333333,0.5,0.5,0.333333333333333,0.666666666666667,0,0.833333333333333,0.5,0.166666666666667,0.416666666666667,0.511904761904762,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,"196",1,0.666666666666667,1,"0"
